Listing ID,Operator,Location,County,ST,API Number,State ID,Latitude,Longitude,Section,Township,Range,Volume,API,Quality,Price Component(s),Bid Amount,Term Start,Term Duration,Evergreen,Royalty Distributions,Title Transfer,General Terms and Conditions,Miscellaneous
340219,"Bonanza Creek Energy Resources, LLC",Jeff Hunt 3,Columbia,AR,03-027-10573,,33.18946,-93.36106,11,18S,22W,1.36,40.94,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 24694
340253,"Bonanza Creek Energy Resources, LLC",McKamie Patton A Unit 3,Lafayette,AR,03-073-01062,,33.23343,-93.50605,29,17S,23W,1.46,67.14,Sweet,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,"ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; RVP 12 (At or below 0.2% Sulphur � sample can be taken, but cannot be a contingency past the 1/30/18 bid deadline); Field Name: McKamie Patton; Permit: 7560"
340287,"Bonanza Creek Energy Resources, LLC",Whitlow-Wise  3,Columbia,AR,03-027-11728,,33.15597,-93.28984,21,18S,22W,1.66,45.02,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 40145
340321,"Bonanza Creek Energy Resources, LLC",Caldwell-McWilliams A 3,Columbia,AR,03-027-11697,,33.17198,-93.33424,13,18S,22W,1.67,45.08,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 38370
340355,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 88,Columbia,AR,03-027-11988,,33.18225,-93.36278,14,18S,22W,1.67,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47148
340389,"Bonanza Creek Energy Resources, LLC",Formby 9,Columbia,AR,03-027-11951,,33.18238,-93.34043,13,18S,22W,1.73,43.65,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 76716
340423,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 9,Columbia,AR,03-027-11964,,33.16873,-93.27782,15,18S,21W,1.78,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46865
340457,"Bonanza Creek Energy Resources, LLC",McKamie Patton A Unit 2,Lafayette,AR,03-073-01054,,33.23731,-93.51017,29,17S,23W,1.81,67.14,Sweet,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,"ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; RVP 12 (At or below 0.2% Sulphur � sample can be taken, but cannot be a contingency past the 1/30/18 bid deadline); Field Name: McKamie Patton; Permit: 7509"
340491,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 85,Columbia,AR,03-027-11980,,33.1765,-93.36875,15,18S,22W,1.94,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47077
340525,"Bonanza Creek Energy Resources, LLC",Formby 4D,Columbia,AR,03-027-11745,,33.18171,-93.34489,13,18S,22W,2.09,42.43,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 41389
340559,"Bonanza Creek Energy Resources, LLC",Willis C 5,Columbia,AR,03-027-11999,,33.17274,-93.29652,17,18S,21W,2.17,44.33,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47262
340593,"Bonanza Creek Energy Resources, LLC",Franks 6-16,Columbia,AR,03-027-11873,,33.17055,-93.28199,16,18S,21W,2.22,44.19,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45648
340627,"Bonanza Creek Energy Resources, LLC",Brewer-Warnock 12,Columbia,AR,03-027-12050,,33.16638,-93.27615,22,18S,21W,2.28,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47634
340661,"Bonanza Creek Energy Resources, LLC",Jones 6,Columbia,AR,03-027-11920,,33.17777,-93.31407,18,18S,21W,2.35,42.42,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46431
340695,"Bonanza Creek Energy Resources, LLC",Barge-Nipper 1,Columbia,AR,03-027-10508,,33.16831,-93.34893,23,18S,22W,2.38,38.14,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 24340
340729,"Bonanza Creek Energy Resources, LLC",Franks-Nipper 3,Columbia,AR,03-027-12007,,33.17821,-93.29179,16,18S,21W,2.42,44.38,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47302
340763,"Bonanza Creek Energy Resources, LLC",Willis 6,Columbia,AR,03-027-11791,,33.17032,-93.31128,17,18S,21W,2.54,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43636
340797,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 69,Columbia,AR,03-027-11928,,33.17649,-93.3564,14,18S,22W,2.55,45.9,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46510
340831,"Bonanza Creek Energy Resources, LLC",R S Warnock 3,Columbia,AR,03-027-11879,,33.17252,-93.27341,18,18S,21W,2.55,44.79,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45683
340865,"Bonanza Creek Energy Resources, LLC",Willis B 3,Columbia,AR,03-027-11680,,33.1704,-93.29956,17,18S,21W,2.56,46.16,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 37747
340899,"Bonanza Creek Energy Resources, LLC",Heritage Energy 7,Columbia,AR,03-027-12069,,33.17506,-93.30846,17,18S,21W,2.58,43.85,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47839
340933,"Bonanza Creek Energy Resources, LLC",Phillips-Nipper 4,Columbia,AR,03-027-11965,,33.17812,-93.32759,18,18S,21W,2.58,43.14,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46876
340967,"Bonanza Creek Energy Resources, LLC",Link-Warnock 3,Columbia,AR,03-027-11967,,33.17027,-93.2691,15,18S,21W,2.69,45.07,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46896
341001,"Bonanza Creek Energy Resources, LLC",Willis A 1R,Columbia,AR,03-027-11631,,33.17419,-93.31467,18,18S,21W,2.84,30.8,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 36400
341035,"Bonanza Creek Energy Resources, LLC",P E Nipper 5-14,Columbia,AR,03-027-11931,,33.17392,-93.3504,14,18S,22W,2.91,42.43,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46550
341069,"Bonanza Creek Energy Resources, LLC",Whitehead-McWilliams 2,Columbia,AR,03-027-11580,,33.17021,-93.31505,18,18S,21W,3.03,47.3,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 35841
341103,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 56,Columbia,AR,03-027-11828,,33.17849,-93.36056,14,18S,22W,3.1,43.54,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44691
341137,"Bonanza Creek Energy Resources, LLC",Franks-Norwood 5,Columbia,AR,03-027-11865,,33.17447,-93.28037,16,18S,21W,3.11,44.36,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45529
341171,"Bonanza Creek Energy Resources, LLC",Snider-Wise A 1,Columbia,AR,03-027-01152,,33.16324,-93.30038,20,18S,21W,3.14,45.9,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 7988
341205,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 51,Columbia,AR,03-027-11815,,33.18248,-93.37523,15,18S,22W,3.16,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44514
341239,"Bonanza Creek Energy Resources, LLC",Willis C 4,Columbia,AR,03-027-11950,,33.17113,-93.30433,17,18S,21W,3.25,45.98,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46715
341273,"Bonanza Creek Energy Resources, LLC",Willis 3,Columbia,AR,03-027-11689,,33.17105,-93.31044,17,18S,21W,3.28,42.04,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 38052
341307,"Bonanza Creek Energy Resources, LLC",Willis 4,Columbia,AR,03-027-11789,,33.17046,-93.31107,17,18S,21W,3.3,40.25,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 43634
341341,"Bonanza Creek Energy Resources, LLC",Phillips-Williamson 6,Columbia,AR,03-027-11917,,33.16837,-93.3273,19,18S,21W,3.32,45.05,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46418
341375,"Bonanza Creek Energy Resources, LLC",Caldwell-McWilliams A 9,Columbia,AR,03-027-11927,,33.16999,-93.3346,13,18S,22W,3.41,44.99,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46509
341409,"Bonanza Creek Energy Resources, LLC",Franks-Warnock 3,Columbia,AR,03-027-11877,,33.17436,-93.26929,15,18S,21W,3.5,45.4,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45681
341443,"Bonanza Creek Energy Resources, LLC",Kirkpatrick 10,Columbia,AR,03-027-11939,,33.17381,-93.34628,13,18S,22W,3.55,43.37,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46674
341477,"Bonanza Creek Energy Resources, LLC",Snider Estate 4,Columbia,AR,03-027-11831,,33.16372,-93.2861,21,18S,21W,3.66,43.14,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44694
341511,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 89,Columbia,AR,03-027-11989,,33.17678,-93.37608,15,18S,22W,3.67,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47149
341545,"Bonanza Creek Energy Resources, LLC",Smith-Souter 8,Columbia,AR,03-027-12015,,33.16403,-93.29214,21,18S,21W,3.68,45.43,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47344
341579,"Bonanza Creek Energy Resources, LLC",Phillips-Caldwell 6,Columbia,AR,03-027-11918,,33.17233,-93.32248,18,18S,21W,3.75,40.93,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46419
341613,"Bonanza Creek Energy Resources, LLC",Barge-Nipper 2,Columbia,AR,03-027-12082,,33.16853,-93.35198,23,18S,22W,3.78,28.15,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47959
341647,"Bonanza Creek Energy Resources, LLC",McWilliams 5,Columbia,AR,03-027-11881,,33.17864,-93.31171,17,18S,21W,3.78,44.8,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45746
341681,"Bonanza Creek Energy Resources, LLC",Phillips-Caldwell 3,Columbia,AR,03-027-11814,,33.17134,-93.3251,18,18S,21W,3.83,43.57,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44513
341715,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 57,Columbia,AR,03-027-11829,,33.17942,-93.36374,14,18S,22W,3.84,42.01,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44692
341749,"Bonanza Creek Energy Resources, LLC",McWilliams 4,Columbia,AR,03-027-11844,,33.17683,-93.31178,17,18S,21W,3.89,45.33,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45026
341783,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 52,Columbia,AR,03-027-11816,,33.17961,-93.34895,14,18S,22W,4.01,44.26,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44539
341817,"Bonanza Creek Energy Resources, LLC",Phillips-Williamson 5,Columbia,AR,03-027-11916,,33.16614,-93.32259,19,18S,21W,4.02,46.7,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46417
341851,"Bonanza Creek Energy Resources, LLC",Jones 1,Columbia,AR,03-027-10347,,33.17786,-93.31918,18,18S,21W,4.03,19.42,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 23395
341885,"Bonanza Creek Energy Resources, LLC",Kirkpatrick 11,Columbia,AR,03-027-11947,,33.1702,-93.34545,13,18S,22W,4.04,44.92,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46697
341919,"Bonanza Creek Energy Resources, LLC",Franks-Warnock 5,Columbia,AR,03-027-12045,,33.17225,-93.26949,15,18S,21W,4.11,44.38,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47583
341953,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 71,Columbia,AR,03-027-11934,,33.18383,-93.3493,14,18S,22W,4.14,43.18,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46599
341987,"Bonanza Creek Energy Resources, LLC",Willis 10,Columbia,AR,03-027-11975,,33.1702,-93.3078,17,18S,21W,4.19,Unknown,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47047
342021,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 67,Columbia,AR,03-027-11876,,33.17751,-93.34799,14,18S,22W,4.25,44.26,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 45670
342055,"Bonanza Creek Energy Resources, LLC",James Lime Unit 8-V,Lafayette,AR,03-073-10304,,33.24242,-93.52996,30,17S,23W,4.26,40.12,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 24003
342089,"Bonanza Creek Energy Resources, LLC",James Lime Unit 9-L,Lafayette,AR,03-073-10207,,33.2421,-93.52044,30,17S,23W,4.26,40.12,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 22766
342123,"Bonanza Creek Energy Resources, LLC",Kirkpatrick 12,Columbia,AR,03-027-12079,,33.17538,-93.34002,13,18S,22W,4.26,44.95,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47935
342157,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 55,Columbia,AR,03-027-11827,,33.18681,-93.35691,11,18S,22W,4.34,42.94,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 44690
342191,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 91,Columbia,AR,03-027-11992,,33.17525,-93.35881,14,18S,22W,4.39,46.1,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47224
342225,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 90,Columbia,AR,03-027-11991,,33.1799,-93.35689,14,18S,22W,4.45,42.52,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47207
342259,"Bonanza Creek Energy Resources, LLC",Phillips-Caldwell 10,Columbia,AR,03-027-11987,,33.16907,-93.32166,18,18S,21W,4.46,46.41,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47147
342293,"Bonanza Creek Energy Resources, LLC",Phillips-Caldwell 8,Columbia,AR,03-027-11984,,33.17232,-93.3248,18,18S,21W,4.5,46.61,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 47118
342327,"Bonanza Creek Energy Resources, LLC",Franks 7-21,Columbia,AR,03-027-11911,,33.16514,-93.27976,21,18S,21W,4.52,43.13,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46323
342361,"Bonanza Creek Energy Resources, LLC",Dorcheat Unit 75,Columbia,AR,03-027-11948,,33.17956,-93.37196,15,18S,22W,4.58,44.1,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: Dorcheat-Macedonia; Permit: 46713
342395,"Bonanza Creek Energy Resources, LLC",James Lime Unit 10-L,Lafayette,AR,03-073-10258,,33.24059,-93.51575,29,17S,23W,4.58,40.12,Unknown,Nymex Calendar Month Average (trade days),-2.25,3/1/2018,3,Yes,Producer,�FOB Lease into Buyers trucks,,ATTN: All BCEI Production in AR will be awarded to one purchaser. Please bid on all BCEI AR listings to be considered.; Field Name: McKamie Patton; Permit: 23352
